,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,ds
4837,34,1015737.61,0,72.42,3.551,131.0287742,9.575,2012-05-25
4838,34,953844.85,0,36.39,3.158,130.1575161,9.653,2012-06-01
4839,34,1091020.37,0,54.42,3.864,131.0375484,9.575,2012-06-04
4840,34,1007867.68,0,77.95,3.187,130.7196333,9.285,2012-06-07
4841,34,982345.51,0,76.48,3.372,130.8295333,9.575,2012-06-15
4842,34,1000285.1,0,78.85,3.329,130.7929,9.575,2012-06-22
4843,34,942970.63,0,81.91,3.257,130.7562667,9.575,2012-06-29
4844,34,976415.56,1,78.26,3.709,130.9325484,9.285,2012-07-09
4845,34,954677.75,0,74.02,3.224,130.683,9.285,2012-07-13
4846,34,950929.59,0,77.7,3.263,130.7012903,9.285,2012-07-20
4847,34,917883.79,0,77.3,3.356,130.7195806,9.285,2012-07-27
4848,34,999511.29,0,75.35,3.433,130.8896774,9.575,2012-08-06
4849,34,1013820.86,0,77.78,3.552,130.7909677,9.285,2012-08-17
4850,34,926250.21,0,72.44,3.61,130.8381613,9.285,2012-08-24
4851,34,933487.71,0,75.89,3.646,130.8853548,9.285,2012-08-31
4852,34,976393.43,0,42.7,3.667,130.7413793,9.653,2012-09-03
4853,34,955211.7,0,64.28,3.706,130.9776667,9.285,2012-09-14
4854,34,943047.78,0,66.08,3.721,131.0103333,9.285,2012-09-21
4855,34,928629.31,0,67.06,3.666,131.043,9.285,2012-09-28
4856,34,1047658.09,1,36.7,3.411,130.3849032,9.653,2012-10-02
4857,34,1004523.59,0,78.26,3.476,130.7561613,9.285,2012-10-08
4858,34,963516.28,0,58.47,3.61,131.1499677,8.839,2012-10-19
4859,34,956987.81,0,57.95,3.514,131.1930968,8.839,2012-10-26
4860,34,949625.52,0,61.92,3.685,131.1453333,9.575,2012-11-05
4861,34,948613.39,0,59.94,3.603,131.1083333,8.839,2012-12-10
4862,35,771065.21,0,70.19,2.707,136.6297571,8.763,2010-01-10
4863,35,1189556.47,0,46.9,2.85,135.7464988,9.051,2010-02-04
4864,35,1245827.08,0,76.25,2.815,136.3722893,8.861,2010-02-07
4865,35,1270658.64,0,32.44,2.745,135.4657781,9.262,2010-02-19
4866,35,1020651.74,0,36.0,2.754,135.5195191,9.262,2010-02-26
4867,35,948660.79,0,78.52,2.715,136.5891118,8.861,2010-03-09
4868,35,982598.88,0,41.81,3.046,136.6075714,8.763,2010-03-12
4869,35,1117536.09,0,49.04,2.844,135.6682247,9.262,2010-03-19
4870,35,1078900.44,0,52.34,2.854,135.7073618,9.262,2010-03-26
4871,35,1282378.71,0,74.29,2.847,136.2181682,9.051,2010-04-06
4872,35,1084487.55,0,54.95,2.899,135.82725,9.051,2010-04-16
4873,35,1110827.48,0,53.91,2.902,135.8721667,9.051,2010-04-23
4874,35,1096930.65,0,53.55,2.921,135.9170833,9.051,2010-04-30
4875,35,1230613.5,0,27.19,2.784,135.3524608,9.262,2010-05-02
4876,35,1162610.27,0,38.07,2.777,135.5732602,9.262,2010-05-03
4877,35,843755.12,0,45.91,2.917,136.7862258,8.763,2010-05-11
4878,35,1104277.57,0,53.82,2.982,136.010394,9.051,2010-05-14
4879,35,1078182.18,0,63.31,2.958,136.0796521,9.051,2010-05-21
4880,35,1223777.48,0,67.88,2.899,136.1489101,9.051,2010-05-28
4881,35,1180183.39,0,77.45,2.784,136.4741118,8.861,2010-06-08
4882,35,1198025.76,0,70.0,2.78,136.3243393,9.051,2010-06-18
4883,35,1230245.74,0,78.02,2.808,136.3483143,9.051,2010-06-25
4884,35,1182099.88,0,69.02,2.966,135.962,9.051,2010-07-05
4885,35,1124414.87,0,78.26,2.783,136.4179827,8.861,2010-07-16
4886,35,1121756.43,0,81.56,2.771,136.4366924,8.861,2010-07-23
4887,35,1139131.78,0,79.78,2.781,136.4554021,8.861,2010-07-30
4888,35,874615.32,0,57.78,2.764,136.6277321,8.763,2010-08-10
4889,35,1090587.5,0,77.36,2.805,136.4928214,8.861,2010-08-13
4890,35,1033719.5,0,75.16,2.779,136.5249182,8.861,2010-08-20
4891,35,917693.06,0,70.31,2.755,136.557015,8.861,2010-08-27
4892,35,1198014.97,0,62.62,2.869,135.7856359,9.051,2010-09-04
4893,35,1268766.76,0,82.69,2.793,136.3962643,8.861,2010-09-07
4894,35,831443.61,0,64.5,2.706,136.6338071,8.861,2010-09-17
4895,35,758069.78,0,67.08,2.713,136.6317821,8.861,2010-09-24
4896,35,961685.98,1,70.38,2.699,136.6212085,8.861,2010-10-09
4897,35,1108580.19,0,30.83,3.109,136.5255714,8.763,2010-10-12
4898,35,798376.99,0,58.38,2.868,136.6401935,8.763,2010-10-15
4899,35,827705.82,0,52.82,2.917,136.688871,8.763,2010-10-22
4900,35,857797.33,0,61.02,2.921,136.7375484,8.763,2010-10-29
4901,35,1160412.71,0,68.9,2.809,136.2874263,9.051,2010-11-06
4902,35,846850.35,0,50.81,3.0,136.7715714,8.763,2010-11-19
4903,35,1781866.98,1,46.67,3.039,136.6895714,8.763,2010-11-26
4904,35,1168815.31,1,29.81,2.773,135.4113076,9.262,2010-12-02
4905,35,1150344.39,0,45.98,2.818,135.6270013,9.262,2010-12-03
4906,35,870914.69,0,45.9,2.931,136.8349032,8.763,2010-12-11
4907,35,1314987.4,0,31.62,3.14,136.5292811,8.763,2010-12-17
4908,35,1779236.54,0,31.34,3.141,136.597273,8.763,2010-12-24
4909,35,576332.05,1,29.59,3.179,136.665265,8.763,2010-12-31
4910,35,762620.94,0,37.27,3.638,137.9558929,8.512,2011-01-04
4911,35,874453.88,0,73.76,3.748,139.36375,8.684,2011-01-07
4912,35,687670.78,0,25.7,3.205,136.803477,8.549,2011-01-14
4913,35,659902.07,0,30.13,3.229,136.8870657,8.549,2011-01-21
4914,35,633289.78,0,23.64,3.237,136.9706544,8.549,2011-01-28
4915,35,813486.55,0,71.44,3.703,140.196985,8.684,2011-02-09
4916,35,903606.03,0,50.55,3.452,140.4307857,8.745,2011-02-12
4917,35,865305.88,0,39.32,3.245,137.2511849,8.549,2011-02-18
4918,35,841129.26,0,33.05,3.274,137.3764439,8.549,2011-02-25
4919,35,955466.84,0,74.17,3.922,138.7694608,8.512,2011-03-06
4920,35,800662.82,0,46.65,3.631,137.7398929,8.549,2011-03-18
4921,35,762184.1,0,40.11,3.625,137.8478929,8.549,2011-03-25
4922,35,747577.05,0,28.7,3.231,137.0542431,8.549,2011-04-02
4923,35,850448.54,0,36.99,3.433,137.5017028,8.549,2011-04-03
4924,35,653468.75,0,44.46,3.551,140.4279758,8.745,2011-04-11
4925,35,795157.2,0,52.24,3.821,138.1646952,8.512,2011-04-15
4926,35,841778.34,0,50.02,3.892,138.2475036,8.512,2011-04-22
4927,35,811824.06,0,61.71,3.962,138.3303119,8.512,2011-04-29
4928,35,826820.71,0,78.14,3.842,139.9896486,8.684,2011-05-08
4929,35,826155.95,0,60.07,4.066,138.4959286,8.512,2011-05-13
4930,35,776838.56,0,60.22,4.062,138.587106,8.512,2011-05-20
4931,35,850708.6,0,66.43,3.985,138.6782834,8.512,2011-05-27
4932,35,835181.18,0,56.48,4.046,138.4131202,8.512,2011-06-05
4933,35,828594.86,0,67.03,3.842,139.0028333,8.512,2011-06-17
4934,35,849397.57,0,72.02,3.804,139.1832917,8.512,2011-06-24
4935,35,649289.75,0,34.42,3.193,136.7332569,8.549,2011-07-01
4936,35,791637.53,0,56.91,3.583,140.43475,8.745,2011-07-10
4937,35,813845.5,0,77.83,3.76,139.7006325,8.684,2011-07-15
4938,35,820188.42,0,82.28,3.811,139.7969712,8.684,2011-07-22
4939,35,770820.27,0,79.41,3.829,139.8933099,8.684,2011-07-29
4940,35,813352.41,0,46.87,3.72,138.0638929,8.512,2011-08-04
4941,35,827717.85,0,76.87,3.711,139.5442083,8.684,2011-08-07
4942,35,820288.35,0,72.97,3.747,140.1289205,8.684,2011-08-19
4943,35,897037.25,0,72.88,3.704,140.1629528,8.684,2011-08-26
4944,35,922440.64,1,70.93,3.738,140.2310173,8.684,2011-09-09
4945,35,948964.99,0,46.28,3.415,140.4397857,8.745,2011-09-12
4946,35,738792.11,0,69.65,3.742,140.2735,8.684,2011-09-16
4947,35,705802.45,0,63.61,3.711,140.32725,8.684,2011-09-23
4948,35,749676.95,0,70.92,3.645,140.381,8.684,2011-09-30
4949,35,855130.21,0,73.26,3.881,138.8606382,8.512,2011-10-06
4950,35,772859.25,0,64.78,3.541,140.4784194,8.745,2011-10-14
4951,35,811328.4,0,59.62,3.57,140.4616048,8.745,2011-10-21
4952,35,808821.5,0,51.81,3.569,140.4447903,8.745,2011-10-28
4953,35,859258.17,1,30.45,3.239,137.1378318,8.549,2011-11-02
4954,35,830601.39,0,43.64,3.582,137.6269617,8.549,2011-11-03
4955,35,880576.33,0,49.69,3.53,140.4111613,8.745,2011-11-11
4956,35,820964.1,0,51.42,3.53,140.4127857,8.745,2011-11-18
4957,35,1733822.4,1,47.88,3.492,140.4217857,8.745,2011-11-25
4958,35,819911.89,0,76.67,3.812,140.0859873,8.684,2011-12-08
4959,35,1115255.65,0,40.68,3.413,140.4700795,8.745,2011-12-16
4960,35,1550214.02,0,41.59,3.389,140.528765,8.745,2011-12-23
4961,35,904650.55,1,37.85,3.389,140.5874505,8.745,2011-12-30
4962,35,932195.52,0,73.4,3.742,142.1095438,8.876,2012-01-06
4963,35,625135.11,0,41.3,3.513,140.7048214,8.744,2012-01-13
4964,35,669850.04,0,30.35,3.533,140.8086118,8.744,2012-01-20
4965,35,588722.99,0,36.96,3.567,140.9124021,8.744,2012-01-27
4966,35,766571.1,0,40.07,3.816,141.3875357,8.744,2012-02-03
4967,35,824568.39,0,37.24,3.695,141.2140357,8.744,2012-02-17
4968,35,805028.74,0,41.74,3.739,141.3007857,8.744,2012-02-24
4969,35,746901.03,0,42.52,3.617,141.0161924,8.744,2012-03-02
4970,35,866216.36,0,75.22,3.654,142.1916279,8.839,2012-03-08
4971,35,793045.82,0,49.6,3.862,141.55478,8.744,2012-03-16
4972,35,760671.1,0,57.3,3.9,141.6269332,8.744,2012-03-23
4973,35,744525.69,0,49.4,3.953,141.6990864,8.744,2012-03-30
4974,35,772036.6,0,53.68,3.951,142.0177929,8.876,2012-04-05
4975,35,788633.42,0,52.22,4.044,141.8433929,8.876,2012-04-13
4976,35,794660.24,0,62.62,4.027,141.9015262,8.876,2012-04-20
4977,35,721212.45,0,52.33,4.004,141.9596595,8.876,2012-04-27
4978,35,866064.4,0,64.5,3.985,142.8516833,8.665,2012-05-10
4979,35,819196.68,0,65.15,3.848,142.0970115,8.876,2012-05-18
4980,35,822167.17,0,64.77,3.798,142.1032776,8.876,2012-05-25
4981,35,671708.09,0,35.8,3.422,140.6461359,8.744,2012-06-01
4982,35,860293.46,0,48.73,3.996,141.7712396,8.876,2012-06-04
4983,35,985479.64,0,82.08,3.475,142.2234298,8.839,2012-06-07
4984,35,848289.41,0,69.52,3.62,142.1292548,8.876,2012-06-15
4985,35,911696.0,0,73.23,3.564,142.1606464,8.876,2012-06-22
4986,35,892133.41,0,73.94,3.506,142.1920381,8.876,2012-06-29
4987,35,984833.35,1,76.0,3.911,142.500303,8.839,2012-07-09
4988,35,825763.48,0,78.95,3.523,142.2548214,8.839,2012-07-13
4989,35,841224.74,0,78.64,3.567,142.2337569,8.839,2012-07-20
4990,35,808030.15,0,76.01,3.647,142.2126924,8.839,2012-07-27
4991,35,873415.01,0,64.05,3.689,142.1158099,8.876,2012-08-06
4992,35,887979.47,0,76.51,3.807,142.2157385,8.839,2012-08-17
4993,35,895274.72,0,72.93,3.834,142.3105933,8.839,2012-08-24
4994,35,931278.97,0,75.0,3.867,142.4054482,8.839,2012-08-31
4995,35,796351.35,0,44.32,3.848,141.4742857,8.744,2012-09-03
4996,35,821568.64,0,68.72,3.948,142.5938833,8.839,2012-09-14
4997,35,772302.94,0,66.1,4.038,142.6798167,8.839,2012-09-21
4998,35,814099.86,0,64.92,3.997,142.76575,8.839,2012-09-28
4999,35,849779.14,1,37.86,3.64,141.1199827,8.744,2012-10-02
5000,35,888368.8,0,78.44,3.722,142.1705634,8.839,2012-10-08
5001,35,829284.67,0,56.53,3.969,142.8633629,8.665,2012-10-19
5002,35,865137.6,0,58.99,3.882,142.7624113,8.665,2012-10-26
5003,35,802383.63,0,58.97,3.889,142.0759262,8.876,2012-11-05
5004,35,873643.14,0,55.4,4.0,142.9376167,8.665,2012-12-10
5005,36,422169.47,0,74.66,2.567,210.4404433,8.476,2010-01-10
5006,36,435972.82,0,63.43,2.708,209.5938656,8.464,2010-02-04
5007,36,434252.15,0,81.85,2.606,209.984205,8.36,2010-02-07
5008,36,470281.03,0,45.66,2.472,210.0451024,8.554,2010-02-19
5009,36,447519.44,0,50.87,2.52,210.0771885,8.554,2010-02-26
5010,36,431294.45,0,82.29,2.533,210.2966631,8.36,2010-03-09
5011,36,360266.09,0,54.44,2.694,210.376263,8.476,2010-03-12
5012,36,428851.99,0,59.56,2.701,209.9803208,8.554,2010-03-19
5013,36,404438.51,0,55.76,2.711,209.7870932,8.554,2010-03-26
5014,36,471088.88,0,79.93,2.664,209.9398091,8.464,2010-04-06
5015,36,483699.56,0,66.74,2.769,209.2691428,8.464,2010-04-16
5016,36,434116.8,0,68.03,2.762,209.2199574,8.464,2010-04-23
5017,36,457899.64,0,70.9,2.725,209.170772,8.464,2010-04-30
5018,36,467546.74,0,45.97,2.545,209.8529663,8.554,2010-05-02
5019,36,480203.43,0,51.33,2.574,210.1092746,8.554,2010-05-03
5020,36,405860.37,0,62.72,2.655,210.7202444,8.476,2010-05-11
5021,36,476733.74,0,77.53,2.805,209.118536,8.464,2010-05-14
5022,36,474917.98,0,77.34,2.767,209.3922937,8.464,2010-05-21
5023,36,447050.42,0,80.87,2.716,209.6660514,8.464,2010-05-28
5024,36,467442.94,0,85.49,2.573,210.2614925,8.36,2010-06-08
5025,36,485694.72,0,84.37,2.572,210.2108417,8.464,2010-06-18
5026,36,434879.87,0,84.14,2.601,210.0975233,8.464,2010-06-25
5027,36,489372.02,0,75.56,2.786,209.1215867,8.464,2010-07-05
5028,36,466962.04,0,84.43,2.561,209.8630532,8.36,2010-07-16
5029,36,452021.2,0,82.6,2.542,209.9958663,8.36,2010-07-23
5030,36,432451.91,0,81.88,2.602,210.1286794,8.36,2010-07-30
5031,36,444351.61,0,66.34,2.595,210.5144398,8.476,2010-08-10
5032,36,470436.8,0,86.06,2.644,210.3943056,8.36,2010-08-13
5033,36,437949.9,0,85.54,2.604,210.3617581,8.36,2010-08-20
5034,36,412050.73,0,84.62,2.562,210.3292106,8.36,2010-08-27
5035,36,453016.91,0,68.54,2.743,209.400638,8.464,2010-09-04
5036,36,471713.59,0,81.74,2.596,209.8708867,8.36,2010-09-07
5037,36,454694.21,0,82.1,2.55,210.2924504,8.36,2010-09-17
5038,36,419348.59,0,79.17,2.578,210.3664469,8.36,2010-09-24
5039,36,434471.38,1,80.58,2.513,210.2641156,8.36,2010-10-09
5040,36,404545.03,0,51.83,2.813,210.2372494,8.476,2010-10-12
5041,36,453308.15,0,71.57,2.705,210.5805944,8.476,2010-10-15
5042,36,424956.3,0,72.24,2.698,210.6271444,8.476,2010-10-22
5043,36,392654.26,0,76.22,2.68,210.6736944,8.476,2010-10-29
5044,36,467711.18,0,82.3,2.615,210.2135668,8.464,2010-11-06
5045,36,411615.71,0,56.73,2.741,210.65429,8.476,2010-11-19
5046,36,408891.49,1,67.73,2.725,210.5152765,8.476,2010-11-26
5047,36,469563.7,1,46.11,2.539,209.9970208,8.554,2010-12-02
5048,36,441434.2,0,61.96,2.619,210.1413607,8.554,2010-12-03
5049,36,425804.8,0,61.97,2.705,210.7667944,8.476,2010-12-11
5050,36,410214.7,0,56.73,2.852,210.1787224,8.476,2010-12-17
5051,36,422093.59,0,59.1,2.863,210.1805602,8.476,2010-12-24
5052,36,359310.65,1,52.88,2.949,210.182398,8.476,2010-12-31
5053,36,385672.11,0,67.31,3.529,213.5776701,8.3,2011-01-04
5054,36,354270.77,0,85.33,3.502,213.9324122,8.177,2011-01-07
5055,36,410497.73,0,42.87,2.971,210.2379731,8.395,2011-01-14
5056,36,399191.05,0,51.18,2.98,210.6031072,8.395,2011-01-21
5057,36,372174.12,0,48.74,2.995,210.9682412,8.395,2011-01-28
5058,36,350276.29,0,87.5,3.481,214.5516896,8.177,2011-02-09
5059,36,293350.51,0,53.57,3.164,217.4229206,7.716,2011-02-12
5060,36,427175.03,0,57.48,3.017,212.0063522,8.395,2011-02-18
5061,36,380279.44,0,67.73,3.053,212.2912786,8.395,2011-02-25
5062,36,373703.95,0,82.96,3.69,214.0162805,8.3,2011-03-06
5063,36,431412.22,0,64.9,3.487,213.1096787,8.395,2011-03-18
5064,36,390732.02,0,71.07,3.488,213.3436744,8.395,2011-03-25
5065,36,417521.7,0,46.68,2.98,211.3333753,8.395,2011-04-02
5066,36,402579.84,0,64.55,3.282,212.576205,8.395,2011-04-03
5067,36,313387.11,0,58.97,3.287,216.5634344,7.716,2011-04-11
5068,36,414986.54,0,73.25,3.763,214.026217,8.3,2011-04-15
5069,36,374574.72,0,74.57,3.805,214.1921572,8.3,2011-04-22
5070,36,340708.78,0,76.1,3.837,214.3580974,8.3,2011-04-29
5071,36,381017.75,0,86.71,3.652,214.2972939,8.177,2011-05-08
5072,36,395316.65,0,76.73,3.92,214.6899778,8.3,2011-05-13
5073,36,376183.44,0,73.02,3.925,214.465412,8.3,2011-05-20
5074,36,348655.2,0,81.28,3.786,214.2408462,8.3,2011-05-27
5075,36,393401.4,0,69.56,3.917,214.5240376,8.3,2011-06-05
5076,36,394645.25,0,84.43,3.599,213.7481256,8.3,2011-06-17
5077,36,360009.94,0,83.95,3.569,213.8402689,8.3,2011-06-24
5078,36,384659.85,0,54.11,2.942,210.1842358,8.395,2011-07-01
5079,36,346137.87,0,71.2,3.262,215.7831333,7.716,2011-07-10
5080,36,385631.48,0,85.63,3.55,214.1083654,8.177,2011-07-15
5081,36,361311.41,0,83.31,3.637,214.1713416,8.177,2011-07-22
5082,36,354361.08,0,84.99,3.66,214.2343177,8.177,2011-07-29
5083,36,428727.61,0,69.39,3.645,213.8116658,8.3,2011-08-04
5084,36,377464.62,0,84.71,3.44,214.0245556,8.177,2011-08-07
5085,36,373267.58,0,87.24,3.534,214.4239935,8.177,2011-08-19
5086,36,344964.2,0,86.02,3.501,214.4878416,8.177,2011-08-26
5087,36,352960.64,1,77.94,3.499,214.6155376,8.177,2011-09-09
5088,36,312298.37,0,50.64,3.147,217.6645878,7.716,2011-09-12
5089,36,343108.12,0,82.06,3.473,214.7934111,8.177,2011-09-16
5090,36,322405.13,0,78.35,3.441,215.1233185,8.177,2011-09-23
5091,36,314910.37,0,81.52,3.328,215.4532259,8.177,2011-09-30
5092,36,374182.04,0,82.41,3.633,213.7917147,8.3,2011-10-06
5093,36,342076.99,0,74.16,3.234,216.0885258,7.716,2011-10-14
5094,36,328633.34,0,67.89,3.308,216.2468287,7.716,2011-10-21
5095,36,306193.81,0,71.31,3.306,216.4051315,7.716,2011-10-28
5096,36,401501.2,1,41.16,3.009,211.6985093,8.395,2011-11-02
5097,36,407506.78,0,59.15,3.448,212.8611313,8.395,2011-11-03
5098,36,328498.92,0,63.5,3.254,216.7217373,7.716,2011-11-11
5099,36,332901.94,0,66.28,3.26,216.9395861,7.716,2011-11-18
5100,36,332811.55,1,66.41,3.181,217.1812533,7.716,2011-11-25
5101,36,380188.69,0,87.64,3.608,214.3602701,8.177,2011-12-08
5102,36,341503.92,0,58.31,3.133,217.8781339,7.716,2011-12-16
5103,36,325262.46,0,55.41,3.098,218.0541851,7.716,2011-12-23
5104,36,287425.22,1,48.26,3.132,218.2302364,7.716,2011-12-30
5105,36,306005.53,0,80.74,3.567,220.4322099,6.989,2012-01-06
5106,36,325976.34,0,56.28,3.254,218.5823389,7.244,2012-01-13
5107,36,330927.21,0,58.9,3.275,218.6755292,7.244,2012-01-20
5108,36,301444.94,0,62.73,3.313,218.7687195,7.244,2012-01-27
5109,36,315396.72,0,64.54,3.619,219.5340975,7.244,2012-02-03
5110,36,326316.73,0,54.38,3.503,219.1148297,7.244,2012-02-17
5111,36,313270.45,0,62.21,3.55,219.3244636,7.244,2012-02-24
5112,36,310982.87,0,61.33,3.421,218.8619099,7.244,2012-03-02
5113,36,304989.97,0,85.56,3.404,220.6319358,6.623,2012-03-08
5114,36,335345.82,0,67.48,3.779,219.8956335,7.244,2012-03-16
5115,36,317872.51,0,69.18,3.845,219.9705599,7.244,2012-03-23
5116,36,304144.9,0,70.48,3.891,220.0454862,7.244,2012-03-30
5117,36,312467.52,0,77.17,3.835,220.3545033,6.989,2012-04-05
5118,36,339407.94,0,72.54,3.919,220.1953389,6.989,2012-04-13
5119,36,323915.32,0,70.87,3.918,220.2483937,6.989,2012-04-20
5120,36,308389.82,0,70.06,3.888,220.3014485,6.989,2012-04-27
5121,36,277137.86,0,73.57,3.611,221.8533396,6.228,2012-05-10
5122,36,324801.13,0,73.7,3.713,220.4252149,6.989,2012-05-18
5123,36,306098.17,0,78.94,3.636,220.4287124,6.989,2012-05-25
5124,36,329467.82,0,57.18,3.129,218.4062876,7.244,2012-06-01
5125,36,331026.11,0,73.95,3.934,220.1204125,6.989,2012-06-04
5126,36,306578.89,0,81.52,3.232,220.567112,6.623,2012-06-07
5127,36,333146.88,0,82.15,3.407,220.4494148,6.989,2012-06-15
5128,36,306411.01,0,80.4,3.358,220.4886472,6.989,2012-06-22
5129,36,291530.43,0,86.68,3.273,220.5278796,6.989,2012-06-29
5130,36,293728.57,1,84.19,3.697,221.1181142,6.623,2012-07-09
5131,36,298337.41,0,78.15,3.245,220.6063444,6.623,2012-07-13
5132,36,303289.55,0,81.76,3.301,220.6148749,6.623,2012-07-20
5133,36,279643.43,0,84.0,3.392,220.6234054,6.623,2012-07-27
5134,36,338273.38,0,81.5,3.513,220.4357073,6.989,2012-08-06
5135,36,314607.22,0,85.89,3.571,220.7199609,6.623,2012-08-17
5136,36,282545.55,0,81.26,3.574,220.8526787,6.623,2012-08-24
5137,36,282647.48,0,84.79,3.608,220.9853964,6.623,2012-08-31
5138,36,318674.93,0,63.19,3.647,219.7437314,7.244,2012-09-03
5139,36,301893.63,0,78.16,3.692,221.2601207,6.623,2012-09-14
5140,36,293804.45,0,75.98,3.709,221.4578604,6.623,2012-09-21
5141,36,270677.98,0,79.49,3.66,221.6556,6.623,2012-09-28
5142,36,335741.9,1,54.49,3.462,218.9551002,7.244,2012-10-02
5143,36,298947.51,0,84.41,3.49,220.6404663,6.623,2012-10-08
5144,36,287360.05,0,74.06,3.57,222.0951719,6.228,2012-10-19
5145,36,272489.41,0,74.39,3.494,222.1136566,6.228,2012-10-26
5146,36,330518.34,0,76.55,3.764,220.4075581,6.989,2012-11-05
5147,36,300236.85,0,71.28,3.576,222.0510793,6.228,2012-12-10
5148,37,529877.93,0,74.66,2.603,210.4404433,8.476,2010-01-10
5149,37,540189.7,0,63.43,2.719,209.5938656,8.464,2010-02-04
5150,37,498292.53,0,81.85,2.669,209.984205,8.36,2010-02-07
5151,37,510382.5,0,45.66,2.514,210.0451024,8.554,2010-02-19
5152,37,513615.82,0,50.87,2.561,210.0771885,8.554,2010-02-26
5153,37,510427.53,0,82.29,2.577,210.2966631,8.36,2010-03-09
5154,37,508213.14,0,54.44,2.708,210.376263,8.476,2010-03-12
5155,37,460020.74,0,59.56,2.72,209.9803208,8.554,2010-03-19
5156,37,515777.97,0,55.76,2.732,209.7870932,8.554,2010-03-26
5157,37,479195.02,0,79.93,2.705,209.9398091,8.464,2010-04-06
5158,37,524544.83,0,66.74,2.808,209.2691428,8.464,2010-04-16
5159,37,527019.78,0,68.03,2.795,209.2199574,8.464,2010-04-23
5160,37,517850.83,0,70.9,2.78,209.170772,8.464,2010-04-30
5161,37,536006.73,0,45.97,2.572,209.8529663,8.554,2010-05-02
5162,37,519255.68,0,51.33,2.625,210.1092746,8.554,2010-05-03
5163,37,539683.42,0,62.72,2.689,210.7202444,8.476,2010-05-11
5164,37,505196.08,0,77.53,2.854,209.118536,8.464,2010-05-14
5165,37,510494.7,0,77.34,2.826,209.3922937,8.464,2010-05-21
5166,37,532241.22,0,80.87,2.759,209.6660514,8.464,2010-05-28
5167,37,508576.62,0,85.49,2.627,210.2614925,8.36,2010-06-08
5168,37,505761.62,0,84.37,2.637,210.2108417,8.464,2010-06-18
5169,37,485419.39,0,84.14,2.653,210.0975233,8.464,2010-06-25
5170,37,543234.77,0,75.56,2.835,209.1215867,8.464,2010-07-05
5171,37,485150.01,0,84.43,2.623,209.8630532,8.36,2010-07-16
5172,37,491998.12,0,82.6,2.608,209.9958663,8.36,2010-07-23
5173,37,487912.95,0,81.88,2.64,210.1286794,8.36,2010-07-30
5174,37,524483.65,0,66.34,2.633,210.5144398,8.476,2010-08-10
5175,37,491815.83,0,86.06,2.692,210.3943056,8.36,2010-08-13
5176,37,486930.72,0,85.54,2.664,210.3617581,8.36,2010-08-20
5177,37,512157.25,0,84.62,2.619,210.3292106,8.36,2010-08-27
5178,37,513327.55,0,68.54,2.77,209.400638,8.464,2010-09-04
5179,37,502456.04,0,81.74,2.642,209.8708867,8.36,2010-09-07
5180,37,501251.4,0,82.1,2.582,210.2924504,8.36,2010-09-17
5181,37,494265.48,0,79.17,2.624,210.3664469,8.36,2010-09-24
5182,37,510296.07,1,80.58,2.565,210.2641156,8.36,2010-10-09
5183,37,511207.52,0,51.83,2.843,210.2372494,8.476,2010-10-12
5184,37,498925.86,0,71.57,2.72,210.5805944,8.476,2010-10-15
5185,37,510425.4,0,72.24,2.725,210.6271444,8.476,2010-10-22
5186,37,514485.9,0,76.22,2.716,210.6736944,8.476,2010-10-29
5187,37,481915.11,0,82.3,2.668,210.2135668,8.464,2010-11-06
5188,37,518124.16,0,56.73,2.771,210.65429,8.476,2010-11-19
5189,37,518220.72,1,67.73,2.735,210.5152765,8.476,2010-11-26
5190,37,529852.7,1,46.11,2.548,209.9970208,8.554,2010-12-02
5191,37,513015.35,0,61.96,2.667,210.1413607,8.554,2010-12-03
5192,37,517546.69,0,61.97,2.728,210.7667944,8.476,2010-12-11
5193,37,534285.21,0,56.73,2.869,210.1787224,8.476,2010-12-17
5194,37,576809.92,0,59.1,2.886,210.1805602,8.476,2010-12-24
5195,37,460331.7,1,52.88,2.943,210.182398,8.476,2010-12-31
5196,37,534578.78,0,67.31,3.524,213.5776701,8.3,2011-01-04
5197,37,517021.3,0,85.33,3.524,213.9324122,8.177,2011-01-07
5198,37,525616.9,0,42.87,2.983,210.2379731,8.395,2011-01-14
5199,37,526486.82,0,51.18,3.016,210.6031072,8.395,2011-01-21
5200,37,513672.36,0,48.74,3.01,210.9682412,8.395,2011-01-28
5201,37,530367.83,0,87.5,3.533,214.5516896,8.177,2011-02-09
5202,37,527117.81,0,53.57,3.172,217.4229206,7.716,2011-02-12
5203,37,536840.69,0,57.48,3.045,212.0063522,8.395,2011-02-18
5204,37,514758.19,0,67.73,3.065,212.2912786,8.395,2011-02-25
5205,37,500381.23,0,82.96,3.699,214.0162805,8.3,2011-03-06
5206,37,478503.06,0,64.9,3.488,213.1096787,8.395,2011-03-18
5207,37,522105.93,0,71.07,3.473,213.3436744,8.395,2011-03-25
5208,37,583835.18,0,46.68,2.989,211.3333753,8.395,2011-04-02
5209,37,527572.25,0,64.55,3.288,212.576205,8.395,2011-04-03
5210,37,555925.6,0,58.97,3.332,216.5634344,7.716,2011-04-11
5211,37,543775.87,0,73.25,3.743,214.026217,8.3,2011-04-15
5212,37,526434.37,0,74.57,3.807,214.1921572,8.3,2011-04-22
5213,37,502918.18,0,76.1,3.81,214.3580974,8.3,2011-04-29
